MinE_MO; E_MinE_MO; Last_MO; E_Last_MO; Frag_MO; E_Frag_MO; Occ; Frag; Localisation
55; 0.470910; 55; 0.450850;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
55; 0.470910; 55; 0.450850;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
57; 0.501190; 58; 0.500540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
59; 0.529970; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
59; 0.529970; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
58; 0.507440; 58; 0.500540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
62; 0.555230; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
60; 0.542260; 64; 0.591640;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
60; 0.542260; 64; 0.591640;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
61; 0.553840; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
64; 0.581800; 66; 0.605170;  11N 10N
65; 0.582720; 62; 0.576540;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
68; 0.632690; 69; 0.618470;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
67; 0.619350; 63; 0.581780;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
66; 0.599010; 66; 0.605170;  11N 10N
69; 0.647720; 68; 0.615240;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
70; 0.671280; 71; 0.653180;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
72; 0.733950; 72; 0.670980;  9H 8H 6H 13H 7H 0C 1C 12Cl 2C 3C 4C 5C
