MinE_MO; E_MinE_MO; Last_MO; E_Last_MO; Frag_MO; E_Frag_MO; Occ; Frag; Localisation
64; -0.032950; 64; -0.031170;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
64; -0.032950; 64; -0.031170;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
73; 0.130140; 73; 0.129080;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
65; -0.032310; 65; -0.022980;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
65; -0.032310; 65; -0.022980;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
77; 0.169490; 77; 0.169790;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
65; -0.032310; 65; -0.022980;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
69; 0.031130; 69; 0.030370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
69; 0.031130; 69; 0.030370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
69; 0.031130; 69; 0.030370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
69; 0.031130; 69; 0.030370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
69; 0.031130; 69; 0.030370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
75; 0.141330; 75; 0.139760;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
80; 0.185590; 80; 0.190870;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
77; 0.169490; 77; 0.169790;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
82; 0.253470; 82; 0.251110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
82; 0.253470; 82; 0.251110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
85; 0.324810; 86; 0.327590;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
82; 0.253470; 82; 0.251110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
81; 0.226250; 81; 0.225280;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
86; 0.328940; 85; 0.326290;  13C 9H 8H 16O 18F 6H 17F 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
87; 0.345490; 87; 0.329990;  13C 9H 8H 16O 18F 6H 17F 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
89; 0.408430; 90; 0.416360;  11N 10N
89; 0.408430; 90; 0.416360;  11N 10N
87; 0.345490; 87; 0.329990;  13C 9H 8H 16O 18F 6H 17F 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
91; 0.447850; 91; 0.457720;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
91; 0.447850; 91; 0.457720;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
90; 0.428710; 89; 0.402790;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
90; 0.428710; 89; 0.402790;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
93; 0.491260; 92; 0.477450;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
100; 0.578850; 101; 0.585340;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
94; 0.497760; 94; 0.495860;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
100; 0.578850; 101; 0.585340;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
93; 0.491260; 92; 0.477450;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
93; 0.491260; 92; 0.477450;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
109; 0.649020; 108; 0.643990;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
93; 0.491260; 92; 0.477450;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
109; 0.649020; 108; 0.643990;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
108; 0.642370; 108; 0.643990;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
111; 0.684820; 111; 0.695020;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
114; 0.739920; 114; 0.749910;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
111; 0.684820; 111; 0.695020;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
115; 0.756330; 115; 0.752940;  11N 10N
115; 0.756330; 115; 0.752940;  11N 10N
115; 0.756330; 115; 0.752940;  11N 10N
111; 0.684820; 111; 0.695020;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
115; 0.756330; 115; 0.752940;  11N 10N
115; 0.756330; 115; 0.752940;  11N 10N
115; 0.756330; 115; 0.752940;  11N 10N
123; 0.837240; 123; 0.824820;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
128; 0.963980; 129; 0.955190;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
126; 0.927410; 125; 0.865710;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
132; 1.034680; 132; 1.005840;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 2C 3C 14O 19F 4C 5C
132; 1.034680; 132; 1.005840;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 2C 3C 14O 19F 4C 5C
130; 0.992450; 133; 1.015000;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 2C 3C 14O 19F 4C 5C
132; 1.034680; 132; 1.005840;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 2C 3C 14O 19F 4C 5C
132; 1.034680; 132; 1.005840;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 2C 3C 14O 19F 4C 5C
135; 1.067050; 136; 1.080470;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
128; 0.963980; 129; 0.955190;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
141; 1.147260; 140; 1.139420;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
140; 1.131090; 139; 1.121260;  13C 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
141; 1.147260; 140; 1.139420;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
150; 1.306580; 149; 1.284030;  11N 10N
150; 1.306580; 149; 1.284030;  11N 10N
150; 1.306580; 149; 1.284030;  11N 10N
150; 1.306580; 149; 1.284030;  11N 10N
148; 1.268590; 148; 1.279290;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
148; 1.268590; 148; 1.279290;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
148; 1.268590; 148; 1.279290;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
148; 1.268590; 148; 1.279290;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
152; 1.327190; 152; 1.323110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
153; 1.339000; 151; 1.314130;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
152; 1.327190; 152; 1.323110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
152; 1.327190; 152; 1.323110;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
153; 1.339000; 151; 1.314130;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
153; 1.339000; 151; 1.314130;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
153; 1.339000; 151; 1.314130;  13C 9H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
166; 1.540230; 166; 1.550150;  11N 10N
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
160; 1.398550; 159; 1.395370;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
